state_fips,state_abb,year,month,epop_all,urate_all,epop_prime,emp_overall_sa,emp_private_sa,emp_overall_nsa,emp_private_nsa,cases_level,deaths_level,cases_rate,deaths_rate,vax_rate,vax_1864_rate,quit_level_sa,quit_level_nsa,quit_rate_sa,quit_rate_nsa
53,WA,2021,3,0.5938230152175212,0.07081572947263276,0.7767473043878012,3328.5,2780.6,3305,2753,354553.6129032258,5194.387096774193,0.046565864896567936,6.822131236747078e-4,11.687096774193549,8.81295639149572,66,61,2,1.8
53,WA,2021,4,0.6026303816446364,0.060343712454093736,0.777925861690713,3341.7,2788.3,3336.7,2775.5,385334.6,5418.933333333333,0.050608534987544036,7.11704262205285e-4,25.47,22.586492050719233,75,73,2.2,2.2
53,WA,2021,5,0.6028034441272169,0.05405178928959886,0.7919803185169328,3350.8,2797.3,3362.5,2798.1,423627.5483870968,5685.032258064516,0.05563780050957244,7.466527893876505e-4,39.8,42.81915756029828,83,78,2.5,2.3
53,WA,2021,6,0.5946008629780721,0.056051261595305,0.7900178879961277,3376.4,2819.9,3410.1,2845.4,447122.23333333334,5883.566666666667,0.05872351247294904,7.727276229581975e-4,50.95333333333333,57.47794129005712,85,84,2.5,2.5
53,WA,2021,7,0.602885425568248,0.05959040291598317,0.7911043343054316,3400.7,2839.1,3433.8,2881.5,462369.0967741936,6079.548387096775,0.06072598362891863,7.984671951515748e-4,56.30967741935484,63.586504803055234,80,95,2.4,2.8
53,WA,2021,8,0.5956517795003669,0.06298151930349737,0.7872637520881881,3417.1,2850.7,3436,2891.6,517316.06451612903,6347.064516129032,0.06794253137580457,8.336018531237926e-4,58.89032258064516,66.63722122838564,82,106,2.4,3.1
53,WA,2021,9,0.6057159070979168,0.04501989265034058,0.8092289089843109,3434.7,2868.8,3448.9,2894.9,568881,6671,0.07471489451569893,8.76146437153337e-4,60.3,68.26315833821343,NA,NA,NA,NA
54,WV,2020,1,0.5345208355820564,0.045032271650348496,0.7807484772900597,720.6,564.7,709,553,NA,NA,NA,NA,NA,NA,20,20,2.8,2.9
54,WV,2020,2,0.5385952236194425,0.04584534559759384,0.7783173990861008,718.7,564.4,707.7,551.1,NA,NA,NA,NA,NA,NA,19,18,2.6,2.5
54,WV,2020,3,0.5296544819658612,0.058283952168971684,0.7936049498138923,714.1,559.5,706.7,549.8,57.733333333333334,0.2,3.2158705066240065e-5,1.1140429006780622e-7,NA,NA,16,13,2.2,1.8
54,WV,2020,4,0.45404458144605514,0.14425418199311926,0.6766119104690724,617.7,474,617.6,470.5,710.5,17.166666666666668,3.9576374046588163e-4,9.562201564153368e-6,NA,NA,12,11,1.9,1.8
54,WV,2020,5,0.48438352134643536,0.10907936969526631,0.717408976620463,630.5,489,632.5,489.9,1530.3870967741937,62.935483870967744,8.524584402253004e-4,3.505641450359515e-5,NA,NA,12,13,1.9,2
54,WV,2020,6,0.48783446868955316,0.10998178905202219,0.709126906417498,665.2,512,667.8,517,2393.1,87.1,0.0013330080328063354,4.851656832452961e-5,NA,NA,13,14,2,2
54,WV,2020,7,0.4814417212713222,0.10601072762540986,0.7007707494470821,664.2,518.8,658.3,521.4,4699.258064516129,100.03225806451613,0.0026175875426141626,5.5720113467785015e-5,NA,NA,18,22,2.7,3.4
54,WV,2020,8,0.5022813439300698,0.09240472294762449,0.6992192309483908,665.9,519.2,665.9,524.9,8468.451612903225,160.19354838709677,0.004717109199545262,8.92312426575364e-5,NA,NA,19,24,2.9,3.6
54,WV,2020,9,0.5034673133230457,0.08213266249799703,0.7036226716891891,670.8,523.8,676.2,529.1,13149.866666666667,285.93333333333334,0.007324757802431547,1.5927100003360696e-4,NA,NA,22,20,3.3,3
54,WV,2020,10,0.5130394931428621,0.06021761037333682,0.717269115345718,673,526.7,682.5,533.6,19646.354838709678,397.5806451612903,0.010943441066133305,2.2146094759446962e-4,NA,NA,21,23,3.1,3.3
54,WV,2020,11,0.5139927342121741,0.06621678486161563,0.7251288742498099,675.1,528.4,683.6,533.8,34898.666666666664,591.9666666666667,0.019439305921565068,3.297381312190284e-4,NA,NA,20,18,3,2.6
54,WV,2020,12,0.5098132450788606,0.06084433066759304,0.7228894449620938,671.9,526.5,675.6,528.9,67139.45161290323,1042.4516129032259,0.037398114712386556,5.806679093276171e-4,0,0,20,17,3,2.6
54,WV,2021,1,0.4973094849275929,0.06802311295980083,0.7041013513414122,676.3,530.3,664.1,520,106453.87096774194,1717.3870967741937,0.05929708960065569,9.566214514386993e-4,0,0,20,20,3,3.1
54,WV,2021,2,0.5149153442136479,0.05851108425487379,0.7311511954688065,679.7,531.7,668.8,520.1,127258.28571428571,2194.6785714285716,0.07088559487623024,0.0012224830408851357,0,0,20,18,2.9,2.6
54,WV,2021,3,0.5056282901177869,0.0520781393114735,0.7296208463609244,682.1,534.8,677.1,527.6,136357.83870967742,2496.6774193548385,0.07595424108316019,0.0013907028771577416,13.358064516129033,10.047232432171011,20,17,2.9,2.4
54,WV,2021,4,0.5051561393197004,0.055176794072121824,0.7268530857715698,684.9,537.2,686.3,535.8,147758.06666666668,2744.9,0.08230441259395792,0.0015289681790356066,25.256666666666668,21.832967891054473,22,22,3.2,3.2
54,WV,2021,5,0.505246946812813,0.04226727161469014,0.733223972608837,682.3,539.2,690.7,541.1,158089,2750.1612903225805,0.08805896406264709,0.001531898830601745,32.60967741935484,31.50592143444407,20,21,2.9,3.1
54,WV,2021,6,0.5190019916052837,0.041194029283228566,0.7448231392218942,687.7,538.8,691,544,163108.46666666667,2850.2,0.09085491466524218,0.0015876225377563064,35.666666666666664,35.010882058970516,18,18,2.6,2.6
54,WV,2021,7,0.5245000009380063,0.05801605084581714,0.7379782125080369,690.2,541.2,687.4,546.8,165128.03225806452,2918.6774193548385,0.09197985602001742,0.0016257659292008128,38.52258064516129,38.21264267060018,24,29,3.5,4.2
54,WV,2021,8,0.5289326519561535,0.04381330606468831,0.7403562661102104,691.8,541.6,690.8,546,175529.25806451612,2997.4193548387098,0.09777356190403085,0.001669626876306541,39.33870967741935,39.160190066257194,23,29,3.3,4.2
54,WV,2021,9,0.537889290552292,0.0404999934449809,0.7598533144474512,691,540.9,693.6,543.9,191156,3106,0.10647799236100783,0.0017301086247530305,39.7,39.54132308845577,NA,NA,NA,NA
55,WI,2020,1,0.6251945321272939,0.043500315190541684,0.8198279987715249,2995.1,2585.6,2935.3,2533.2,NA,NA,NA,NA,NA,NA,70,67,2.3,2.3
55,WI,2020,2,0.6334993579021,0.030946511616496208,0.83459960340308,2997.8,2583.8,2950.2,2528.7,1,0,1.7168616935707478e-7,0,NA,NA,62,48,2.1,1.6
55,WI,2020,3,0.6325645576829679,0.025921094853699794,0.8172525843932829,2978.8,2567.1,2940.2,2520.4,301.7096774193548,4.354838709677419,5.1799378774087755e-5,7.476655762324225e-7,NA,NA,59,53,2,1.8
55,WI,2020,4,0.5599157552132312,0.13297075151117188,0.7544325036490016,2590,2213.9,2580.5,2191.7,3988.266666666667,180.06666666666666,6.847302263745095e-4,3.091495622889727e-5,NA,NA,30,31,1.2,1.2
55,WI,2020,5,0.5840507589391796,0.10581176125552944,0.7916526436636669,2641.7,2276.7,2656.8,2285.7,12624.290322580646,449.0967741935484,0.0021674160463354608,7.710370483190952e-5,NA,NA,35,41,1.3,1.5
55,WI,2020,6,0.6072641842017484,0.09497800163874567,0.7925865764180876,2728.1,2365.4,2767.8,2411.9,25379.566666666666,707.8666666666667,0.004357320580942503,1.2153091641556134e-4,NA,NA,42,47,1.5,1.7
55,WI,2020,7,0.6194027299095015,0.07573972678027659,0.8083362767162355,2779.3,2401.4,2800.7,2448.7,43792.48387096774,852.1612903225806,0.007518563802437934,1.4630430760986595e-4,NA,NA,80,84,2.9,3
55,WI,2020,8,0.626114434105981,0.058421778174752276,0.8275954036265566,2813.6,2419,2830.6,2464.9,69867.90322580645,1048.516129032258,0.011995352665849519,1.8001571770265675e-4,NA,NA,55,69,2,2.4
55,WI,2020,9,0.6410891147385382,0.045881396400395034,0.8492692541537255,2826.5,2437.1,2834.5,2448,101028.26666666666,1229.9333333333334,0.017345156100785047,2.1116254256457818e-4,NA,NA,56,60,2,2.1
55,WI,2020,10,0.6239146318402964,0.05489151101808496,0.8153513426333402,2821.3,2440.2,2847.9,2456.6,177611.83870967742,1624.9032258064517,0.03049349622053113,2.789734104146636e-4,NA,NA,61,60,2.2,2.1
55,WI,2020,11,0.6367696837993346,0.043603776092136365,0.8323682956321699,2816.6,2436.8,2836.8,2443.8,331074.5,2818.6666666666665,0.05684091267680885,4.839260826944748e-4,NA,NA,58,50,2.1,1.8
55,WI,2020,12,0.6299310548940575,0.05340617224301999,0.8226006040491258,2831.1,2452.9,2834.4,2447.5,474984.5483870968,4501,0.08154827761638078,7.727594482761937e-4,0,0,56,48,2,1.7
55,WI,2021,1,0.6270293144204573,0.04984575700252644,0.8087845736026718,2837.7,2455.2,2779.3,2402.9,561850.9032258064,5843.612903225807,0.09646202932465124,0.0010032675145604133,0,0,62,62,2.2,2.2
55,WI,2021,2,0.6358440461338208,0.04958770375722,0.8168793261321631,2836.9,2457.7,2790.1,2401,606698.8214285715,6760.035714285715,0.10416179660452339,0.0011606046365027311,0,0,68,57,2.4,2
55,WI,2021,3,0.6362668107031427,0.049609766285320406,0.8261284938312737,2848,2466.9,2807.5,2417.5,626827.5161290322,7188.580645161291,0.10761761509180355,0.0012341798740821512,12.303225806451612,8.722289404575308,65,59,2.3,2.1
55,WI,2021,4,0.6339661746179495,0.03572831534317596,0.8374902063284415,2856.7,2474.4,2840.9,2445.3,649162.8,7415.1,0.11145227442111287,0.0012730701143996452,27.216666666666665,23.356613179960224,71,73,2.5,2.6
55,WI,2021,5,0.6372760887879065,0.02903748265148497,0.8225813720203903,2860.8,2477.8,2869.9,2479.8,669189.8387096775,7704.677419354839,0.11489063998074324,0.0013227865522609848,40.91935483870968,42.66054414153841,74,81,2.6,2.8
55,WI,2021,6,0.6519206497562716,0.036079579132799536,0.8321066330399791,2870.7,2485.2,2912.2,2532.4,676500.9666666667,8025.566666666667,0.11614585953335814,0.0013778787979198276,46.93333333333333,50.29811568300256,77,84,2.7,2.9
55,WI,2021,7,0.648576123496105,0.04515481527895605,0.8354036426976206,2887.2,2497.5,2915.3,2550.5,680819.2580645161,8205.193548387097,0.11688725044162251,0.0014087182491559645,50.903225806451616,54.89609799003374,77,81,2.7,2.8
55,WI,2021,8,0.6305876548137832,0.04057059869408027,0.8085617893608759,2876.4,2489,2897,2539.3,708961.9354838709,8352.354838709678,0.12171895892320339,0.0014339838073690928,52.75483870967742,57.017911715010484,97,109,3.4,3.8
55,WI,2021,9,0.642466568694724,0.03373920033664019,0.8406547265594255,2876.4,2488.9,2886.9,2501.9,736432,8496,0.1264351890719693,0.0014586456948577073,54.1,58.483068817428965,NA,NA,NA,NA
56,WY,2020,1,0.622008909690421,0.042483586567544494,0.8429655106571255,289.6,221.3,282.4,214.9,NA,NA,NA,NA,NA,NA,10,8,3.5,2.8
56,WY,2020,2,0.622827107580584,0.057426111768024875,0.8315708121177733,288.6,220.5,281.8,213.1,NA,NA,NA,NA,NA,NA,10,7,3.5,2.4
56,WY,2020,3,0.6147597923063983,0.04453482906558638,0.8307659497675849,287.9,219.5,281.4,212.3,36.95238095238095,0,6.36982619896382e-5,0,NA,NA,7,4,2.4,1.6
56,WY,2020,4,0.5990625831004627,0.059592543056764154,0.80896442576907035,262.8,196.1,257.1,190.1,366.23333333333335,2.7333333333333334,6.313105195052943e-4,4.7117013378933405e-6,NA,NA,3,3,1.1,1.3
56,WY,2020,5,0.5954326911802525,0.0771862970512051,0.7851708353282552,262.1,197.2,263.3,197.3,734.8387096774194,9.67741935483871,0.0012667099505571633,1.6681869410322606e-5,NA,NA,5,4,1.9,1.7
56,WY,2020,6,0.6091645074878036,0.0702958616507159,0.7817909475379667,263.8,199,271.1,205.7,1123.8,18.5,0.0019371987671431231,3.189017368940005e-5,NA,NA,6,6,2.3,2.1
56,WY,2020,7,0.6183353599919192,0.07699116298158336,0.797159235943528,265.6,199.9,271.9,209.5,2063.8709677419356,22.903225806451612,0.0035576866829081346,3.948042427109684e-5,NA,NA,8,7,3,2.7
56,WY,2020,8,0.6050919785330106,0.06723230287459457,0.8070105379854413,268.5,201.7,274.9,210.3,3301.8064516129034,31.967741935483872,0.005691631417876603,5.5105775285432344e-5,NA,NA,6,9,2.2,3.1
56,WY,2020,9,0.6296908105357862,0.05531881010340943,0.8376269564167218,270.4,203.6,275.7,208.3,4668.533333333334,45.833333333333336,0.008047585885121826,7.900718706833346e-5,NA,NA,7,10,2.6,3.6
56,WY,2020,10,0.6236141427427982,0.05803229280386366,0.8019496296579088,272.5,206.1,274.5,206.9,9007.677419354839,62.12903225806452,0.015527372834665548,1.0709760161427114e-4,NA,NA,8,10,2.9,3.5
56,WY,2020,11,0.6093209155188155,0.045127697340563266,0.8085484493024861,273.2,207,269.5,202.7,23276.7,152.1,0.04012421653600314,2.621889415220404e-4,NA,NA,7,8,2.6,3
56,WY,2020,12,0.6160633357441352,0.050825070113976877,0.8210870603221367,273.7,207.7,271,204.4,39976.12903225807,330.06451612903226,0.06891057828478798,5.689629593547364e-4,0,0,7,5,2.6,1.8
56,WY,2021,1,0.609594905983841,0.06223595000593287,0.8114444568732396,273,207,265.4,200.4,48686.645161290326,525.4516129032259,0.08392570651609389,9.057699027491499e-4,0,0,9,8,3.3,2.9
56,WY,2021,2,0.6052664633123274,0.0703794689522973,0.8091484364919287,273.8,208,266.6,200.6,53260.5,648.3214285714286,0.09181008625861034,0.0011175720520920447,0,0,10,7,3.7,2.7
56,WY,2021,3,0.6091258812177506,0.05175588838657436,0.8142541759043868,274.3,208.4,267.9,201.4,55375.51612903226,690.0967741935484,0.09545593662135204,0.001189584107650105,12.55483870967742,8.874443686075432,9,7,3.3,2.5
